1 ?tonner	1	1.0	2.22044604925e-16
1 toung?	1	1.0	2.22044604925e-16
1 trait?e	1	1.0	2.22044604925e-16
1 transfiguraci?n	1	1.0	2.22044604925e-16
1 t?rm	1	1.0	2.22044604925e-16
1 tr?sors	1	1.0	2.22044604925e-16
1 tr??t	1	1.0	2.22044604925e-16
1 ??tt?	1	1.0	2.22044604925e-16
1 t?t	1	1.0	2.22044604925e-16
1 t?te	1	1.0	2.22044604925e-16
1 tt?y	1	1.0	2.22044604925e-16
1 t??u	1	1.0	2.22044604925e-16
1 tu?	1	1.0	2.22044604925e-16
1 tu?e	1	1.0	2.22044604925e-16
1 ???u??	1	1.0	2.22044604925e-16
1 ?u	1	1.0	2.22044604925e-16
1 u?	1	1.0	2.22044604925e-16
1 un?	1	1.0	2.22044604925e-16
1 universit?t	1	1.0	2.22044604925e-16
1 ?unsubscribeó	1	1.0	2.22044604925e-16
1 unverz?glich	1	1.0	2.22044604925e-16
1 us??	1	1.0	2.22044604925e-16
1 us?ng	1	1.0	2.22044604925e-16
1 ?v??	1	1.0	2.22044604925e-16
1 v?	1	1.0	2.22044604925e-16
1 v?ag	1	1.0	2.22044604925e-16
1 viaggr?	1	1.0	2.22044604925e-16
1 viagr?	1	1.0	2.22044604925e-16
1 vi?ggraand	1	1.0	2.22044604925e-16
1 vlaggr?	1	1.0	2.22044604925e-16
1 ?v??l?ble	1	1.0	2.22044604925e-16
1 v?liumm	1	1.0	2.22044604925e-16
1 v?llium	1	1.0	2.22044604925e-16
1 v?llum	1	1.0	2.22044604925e-16
1 v?l?um	1	1.0	2.22044604925e-16
1 volver?	1	1.0	2.22044604925e-16
1 v?oxx	1	1.0	2.22044604925e-16
1 ???vr	1	1.0	2.22044604925e-16
1 v?racit?	1	1.0	2.22044604925e-16
1 ?vr?µayu	1	1.0	2.22044604925e-16
1 vv??gr?	1	1.0	2.22044604925e-16
1 ?vw	1	1.0	2.22044604925e-16
1 v??w	1	1.0	2.22044604925e-16
1 vybran?m	1	1.0	2.22044604925e-16
1 we?ght	1	1.0	2.22044604925e-16
1 wh?t	1	1.0	2.22044604925e-16
1 ?why	1	1.0	2.22044604925e-16
1 w?ll	1	1.0	2.22044604925e-16
1 wof?ryvum	1	1.0	2.22044604925e-16
1 w?thdr?w?ls	1	1.0	2.22044604925e-16
1 w??t?ng	1	1.0	2.22044604925e-16
1 ?x	1	1.0	2.22044604925e-16
1 x??	1	1.0	2.22044604925e-16
1 x?	1	1.0	2.22044604925e-16
1 xlj?	1	1.0	2.22044604925e-16
1 ?xq	1	1.0	2.22044604925e-16
1 x??yrlh	1	1.0	2.22044604925e-16
1 ?xzn	1	1.0	2.22044604925e-16
1 y??	1	1.0	2.22044604925e-16
1 y?µa	1	1.0	2.22044604925e-16
1 ?yh	1	1.0	2.22044604925e-16
1 ?yiyh	1	1.0	2.22044604925e-16
1 ?yo????a	1	1.0	2.22044604925e-16
1 yp?piw	1	1.0	2.22044604925e-16
1 ?y??u	1	1.0	2.22044604925e-16
1 y?u	1	1.0	2.22044604925e-16
1 ??z	1	1.0	2.22044604925e-16
1 ?z	1	1.0	2.22044604925e-16
1 z??	1	1.0	2.22044604925e-16
1 z?calo	1	1.0	2.22044604925e-16
1 zf?t	1	1.0	2.22044604925e-16
1 z?j	1	1.0	2.22044604925e-16
1 zp?sob?m	1	1.0	2.22044604925e-16
2 ?µ??	2	2.0	2.22044604925e-16
2 acc?s	2	2.0	2.22044604925e-16
2 acess?rios	1	2.0	2.22044604925e-16
2 administra??o	2	2.0	2.22044604925e-16
2 ail?n	2	2.0	2.22044604925e-16
2 a??klaman?n	2	2.0	2.22044604925e-16
2 alaca??	2	2.0	2.22044604925e-16
2 ?al??malar?n?zda	2	2.0	2.22044604925e-16
2 al?naca??	2	2.0	2.22044604925e-16
2 aplicaci?n	1	2.0	2.22044604925e-16
2 apresenta??es	2	2.0	2.22044604925e-16
2 ara?t?rma	2	2.0	2.22044604925e-16
2 arrang?	2	2.0	2.22044604925e-16
2 assassin?	2	2.0	2.22044604925e-16
2 auszuf?llen	2	2.0	2.22044604925e-16
2 autom?tico	2	2.0	2.22044604925e-16
2 b?	2	2.0	2.22044604925e-16
2 ba?ar?lar	2	2.0	2.22044604925e-16
2 balla?	2	2.0	2.22044604925e-16
2 ba?vurmay?	2	2.0	2.22044604925e-16
2 b?blico	1	2.0	2.22044604925e-16
2 b?ck	1	2.0	2.22044604925e-16
2 ?berall	2	2.0	2.22044604925e-16
2 ?bertragenen	2	2.0	2.22044604925e-16
2 betr?gereien	2	2.0	2.22044604925e-16
2 b?n?fique	2	2.0	2.22044604925e-16
2 ?bobbyó	1	2.0	2.22044604925e-16
2 ?brigens	2	2.0	2.22044604925e-16
2 brother?ffffae	2	2.0	2.22044604925e-16
2 b??st	2	2.0	2.22044604925e-16
2 b?st	2	2.0	2.22044604925e-16
2 bulundu?umuz	2	2.0	2.22044604925e-16
2 b?y?k	2	2.0	2.22044604925e-16
2 ?c	1	2.0	2.22044604925e-16
2 caf?	2	2.0	2.22044604925e-16
2 cantinacart?o	2	2.0	2.22044604925e-16
2 cd?ffff	2	2.0	2.22044604925e-16
2 cevaplar?n?n	2	2.0	2.22044604925e-16
2 cevaplayanlar?n	2	2.0	2.22044604925e-16
2 ch?apest	2	2.0	2.22044604925e-16
2 charg?	2	2.0	2.22044604925e-16
2 choile?in	2	2.0	2.22044604925e-16
2 cil?ndros	2	2.0	2.22044604925e-16
2 cl?ck	2	2.0	2.22044604925e-16
2 c?modamente	2	2.0	2.22044604925e-16
2 commer?ant	2	2.0	2.22044604925e-16
2 complac?ncia	2	2.0	2.22044604925e-16
2 compromo??o	2	2.0	2.22044604925e-16
2 com?rcio	2	2.0	2.22044604925e-16
2 concorr?ncia	2	2.0	2.22044604925e-16
2 confirma??o	1	2.0	2.22044604925e-16
2 consejer?a	1	2.0	2.22044604925e-16
2 consult?t?on	1	2.0	2.22044604925e-16
2 cont?ctenos	2	2.0	2.22044604925e-16
2 cont?m	2	2.0	2.22044604925e-16
2 coop?ration	2	2.0	2.22044604925e-16
2 cotizaci?n	2	2.0	2.22044604925e-16
2 crian?as	2	2.0	2.22044604925e-16
2 crian?asa??o	2	2.0	2.22044604925e-16
2 c?sts	2	2.0	2.22044604925e-16
2 ?µd	1	2.0	2.22044604925e-16
2 d?cid?	2	2.0	2.22044604925e-16
2 dep?sito	2	2.0	2.22044604925e-16
2 dhamhsa?	2	2.0	2.22044604925e-16
2 dhl?thdhiosca	2	2.0	2.22044604925e-16
2 direct?rios	2	2.0	2.22044604925e-16
2 disposici?n	2	2.0	2.22044604925e-16
2 d?neminin	2	2.0	2.22044604925e-16
2 d???n?yorsunuz	2	2.0	2.22044604925e-16
2 d???n?yoruz	2	2.0	2.22044604925e-16
2 dolay?s?yla	2	2.0	2.22044604925e-16
2 d?penses	2	2.0	2.22044604925e-16
2 d?sinscription	2	2.0	2.22044604925e-16
2 d?sinscrire	2	2.0	2.22044604925e-16
2 d?sseldorf	1	2.0	2.22044604925e-16
2 eclesi?stico	2	2.0	2.22044604925e-16
2 eletr?nico	2	2.0	2.22044604925e-16
2 eleva??o	2	2.0	2.22044604925e-16
2 employ?	2	2.0	2.22044604925e-16
2 engag?s	2	2.0	2.22044604925e-16
2 enlarg?m?nt	2	2.0	2.22044604925e-16
2 ent?o	2	2.0	2.22044604925e-16
2 entr?es	2	2.0	2.22044604925e-16
2 ?er?evede	2	2.0	2.22044604925e-16
2 ?er?evesinde	2	2.0	2.22044604925e-16
2 ermeyece?i	2	2.0	2.22044604925e-16
2 erz?hlen	2	2.0	2.22044604925e-16
2 espa?o	2	2.0	2.22044604925e-16
2 espa?ol	1	2.0	2.22044604925e-16
